file,old_tag,new_tags
obsidian-general-to-import/256283035017121025.md,colour-chart,colour
obsidian-general-to-import/256283035017121025.md,typographic-design,typography-lettering|design
obsidian-general-to-import/256283035017121025.md,embroidery-inspiration,embroidery
obsidian-general-to-import/256283035017121025.md,cmyk-color,colour|design
obsidian-general-to-import/256283035017121025.md,embroidery-and-stitching,embroidery
obsidian-general-to-import/256283035017121025.md,color-chart,colour
obsidian-general-to-import/256283035017121025.md,design-branding,design
obsidian-general-to-import/256283035017162106.md,green-quilts,quilting
obsidian-general-to-import/256283035017162106.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035017162106.md,quilt-modern,quilting|modern-quilting
obsidian-general-to-import/256283035017162106.md,quilts-modern,quilting|modern-quilting
obsidian-general-to-import/256283035017162106.md,modern-quilting,quilting|modern-quilting
obsidian-general-to-import/256283035017162106.md,sewing-quilts,sewing|quilting
obsidian-general-to-import/256283035017162106.md,quilts-to-make,quilting
obsidian-general-to-import/256283035017165015.md,peruvian-textiles,textile-art|folk-global-art
obsidian-general-to-import/256283035017165015.md,contemporary-embroidery,embroidery
obsidian-general-to-import/256283035017165015.md,a-level-art,art-education
obsidian-general-to-import/256283035017165015.md,textile-artists,textile-art|artists-makers
obsidian-general-to-import/256283035017165015.md,art-textile,textile-art
obsidian-general-to-import/256283035017165015.md,flower-embroidery,embroidery
obsidian-general-to-import/256283035017165015.md,embroidery-art,embroidery|textile-art
obsidian-general-to-import/256283035017165379.md,thread-art,typography-lettering|embroidery
obsidian-general-to-import/256283035017165379.md,bird-embroidery,embroidery
obsidian-general-to-import/256283035017165379.md,thread-painting,painting|embroidery
obsidian-general-to-import/256283035017165379.md,crazy-quilt,quilting|improv-quilt
obsidian-general-to-import/256283035017165379.md,textile-arts,textile-art
obsidian-general-to-import/256283035017165379.md,art-embroidery,embroidery
obsidian-general-to-import/256283035017165379.md,fibre-art,textile-art
obsidian-general-to-import/256283035017165379.md,needle-arts,embroidery
obsidian-general-to-import/256283035017165412.md,자수-디자인,embroidery|korean
obsidian-general-to-import/256283035017165412.md,embroidery-inspiration,embroidery
obsidian-general-to-import/256283035017165412.md,embroidery-ideas,embroidery
obsidian-general-to-import/256283035017165412.md,punch-needle,embroidery
obsidian-general-to-import/256283035017165420.md,feather-embroidery,embroidery
obsidian-general-to-import/256283035017165420.md,singing-bird,nature-botanical
obsidian-general-to-import/256283035017165420.md,wool-shoes,wool
obsidian-general-to-import/256283035017165420.md,embroidered-bird,embroidery
obsidian-general-to-import/256283035017165420.md,bird-embroidery,embroidery
obsidian-general-to-import/256283035017165420.md,needle-art,embroidery
obsidian-general-to-import/256283035017165420.md,for-the-birds,nature-botanical
obsidian-general-to-import/256283035017165420.md,embroidery-cross-stitch,embroidery|cross-stitch
obsidian-general-to-import/256283035017165426.md,embroidery-owl,embroidery
obsidian-general-to-import/256283035017165426.md,basic-sewing-machine,sewing
obsidian-general-to-import/256283035017165426.md,weaving-stitches,weaving
obsidian-general-to-import/256283035017165426.md,owl-sketch,drawing
obsidian-general-to-import/256283035017165426.md,freehand-embroidery,embroidery
obsidian-general-to-import/256283035017165426.md,free-hand-embroidery,embroidery
obsidian-general-to-import/256283035017165426.md,free-motion-sewing,sewing
obsidian-general-to-import/256283035017165426.md,owl-embroidery,embroidery
obsidian-general-to-import/256283035017171045.md,embroidered-insects,embroidery
obsidian-general-to-import/256283035017171045.md,bug-embroidery,embroidery
obsidian-general-to-import/256283035017171045.md,insect-craft,craft
obsidian-general-to-import/256283035017171045.md,embroidery-icons,embroidery
obsidian-general-to-import/256283035017171045.md,bugs-embroidery,embroidery
obsidian-general-to-import/256283035017171045.md,bullion-embroidery,embroidery
obsidian-general-to-import/256283035017171045.md,insect-crafts,craft
obsidian-general-to-import/256283035017171045.md,cool-embroidery,embroidery
obsidian-general-to-import/256283035017171077.md,yarn-cross-stitch,cross-stitch|embroidery
obsidian-general-to-import/256283035017171077.md,embroidery-people,embroidery
obsidian-general-to-import/256283035017171077.md,hoops-embroidery,embroidery
obsidian-general-to-import/256283035017171077.md,textiles-embroidery,textile-art|embroidery
obsidian-general-to-import/256283035017171077.md,embroidery-yarn,embroidery
obsidian-general-to-import/256283035017171077.md,textile-art-embroidery,embroidery|textile-art
obsidian-general-to-import/256283035017171077.md,embroidered-portrait,embroidery
obsidian-general-to-import/256283035017171171.md,sulaman-pita,embroidery|folk-global-art
obsidian-general-to-import/256283035017171171.md,crazy-quilt-stitches,quilting|improv-quilt
obsidian-general-to-import/256283035017171171.md,basic-embroidery-stitches,embroidery
obsidian-general-to-import/256283035017171171.md,embroidery-patterns-vintage,embroidery|vintage
obsidian-general-to-import/256283035017171171.md,crazy-quilting,quilting|improv-quilt
obsidian-general-to-import/256283035017171171.md,crazy-quilt,quilting|improv-quilt
obsidian-general-to-import/256283035017171171.md,quilt-stitching,quilting
obsidian-general-to-import/256283035017171415.md,embroidered-brooch,embroidery
obsidian-general-to-import/256283035017171415.md,embroidery-inspiration,embroidery
obsidian-general-to-import/256283035017171415.md,sewing-embroidery,sewing|embroidery
obsidian-general-to-import/256283035017171415.md,Embroidery,embroidery
obsidian-general-to-import/256283035017171415.md,Sewing,sewing
obsidian-general-to-import/256283035017171418.md,modern-decorative-pillows,interiors
obsidian-general-to-import/256283035017171418.md,bohemian-modern-style,interiors
obsidian-general-to-import/256283035017171418.md,geometric-artwork,pattern
obsidian-general-to-import/256283035017171418.md,patio-pillows,interiors
obsidian-general-to-import/256283035017171418.md,leaves-pillow,interiors
obsidian-general-to-import/256283035017171418.md,pillow-decor,interiors
obsidian-general-to-import/256283035017171418.md,awesome-bedrooms,interiors
obsidian-general-to-import/256283035017171418.md,diy-pillows,interiors|sewing
obsidian-general-to-import/256283035017171424.md,accessories-sewing-patterns,sewing
obsidian-general-to-import/256283035017171424.md,sew-accessories,sewing
obsidian-general-to-import/256283035017171424.md,travel-pouches,sewing
obsidian-general-to-import/256283035017171424.md,accessories-sewing,sewing
obsidian-general-to-import/256283035017171424.md,stuff-to-sew,sewing
obsidian-general-to-import/256283035017171424.md,sew-bags,sewing
obsidian-general-to-import/256283035017171442.md,advanced-knitting,knitting-crochet
obsidian-general-to-import/256283035017171442.md,inspiration-crafts,craft
obsidian-general-to-import/256283035017171442.md,crafts-sewing-patterns,craft|sewing
obsidian-general-to-import/256283035017171442.md,dmc-embroidery-floss,embroidery
obsidian-general-to-import/256283035017171442.md,stitching-embroidery,embroidery
obsidian-general-to-import/256283035017171442.md,embroidery-stitching,embroidery
obsidian-general-to-import/256283035017171450.md,high-fashion-embroidery,embroidery|clothing-costume
obsidian-general-to-import/256283035017171450.md,haute-couture-clothes,clothing-costume
obsidian-general-to-import/256283035017171450.md,a-letters,typography-lettering
obsidian-general-to-import/256283035017171450.md,couture-clothes,clothing-costume
obsidian-general-to-import/256283035017171450.md,textile-embroidery,embroidery|textile-art
obsidian-general-to-import/256283035017171450.md,embroidery-beading,embroidery
obsidian-general-to-import/256283035017171454.md,handmade-soft-toys,soft-toys-dolls
obsidian-general-to-import/256283035017171454.md,sock-dolls,soft-toys-dolls
obsidian-general-to-import/256283035017171454.md,soft-things,soft-toys-dolls
obsidian-general-to-import/256283035017171454.md,little-creatures,soft-toys-dolls
obsidian-general-to-import/256283035017171454.md,craft-fair-ideas,craft
obsidian-general-to-import/256283035017171454.md,slow-stitching,embroidery|visible-mending
obsidian-general-to-import/256283035017171454.md,rag-dolls,soft-toys-dolls
obsidian-general-to-import/256283035017171454.md,diy-stuffed-animals,soft-toys-dolls
obsidian-general-to-import/256283035017171473.md,needle-books,book-arts|embroidery
obsidian-general-to-import/256283035017171473.md,sewing-cushions,sewing|interiors
obsidian-general-to-import/256283035017171473.md,vintage-sewing-machines,sewing|textile-history
obsidian-general-to-import/256283035017171473.md,needle-cases,lace-needlework
obsidian-general-to-import/256283035017171473.md,brazilian-embroidery,embroidery
obsidian-general-to-import/256283035017171473.md,needlework-embroidery,embroidery|lace-needlework
obsidian-general-to-import/256283035017171473.md,자수-디자인,embroidery|korean
obsidian-general-to-import/256283035017171473.md,ribbon-embroidery,embroidery
obsidian-general-to-import/256283035017171498.md,identity-artists,process-creativity|artists-makers
obsidian-general-to-import/256283035017171498.md,bloom-book,book-arts
obsidian-general-to-import/256283035017171498.md,diy-home-crafts,interiors|craft
obsidian-general-to-import/256283035017171498.md,crafting-ideas,craft
obsidian-general-to-import/256283035017171504.md,penguin-crafts,soft-toys-dolls|craft
obsidian-general-to-import/256283035017171504.md,penguin-craft,soft-toys-dolls|craft
obsidian-general-to-import/256283035017171504.md,penguin-pattern,soft-toys-dolls
obsidian-general-to-import/256283035017171504.md,types-of-embroidery,embroidery
obsidian-general-to-import/256283035017171504.md,sewing-leather,sewing
obsidian-general-to-import/256283035017171504.md,sewing-toys,sewing|soft-toys-dolls
obsidian-general-to-import/256283035017171504.md,stuffed-toys,soft-toys-dolls
obsidian-general-to-import/256283035017171507.md,diy-scarves,clothing-costume|sewing
obsidian-general-to-import/256283035017171507.md,simple-scarf,clothing-costume
obsidian-general-to-import/256283035017171507.md,scarf-tutorial,clothing-costume|sewing
obsidian-general-to-import/256283035017171507.md,pompom-scarf,soft-toys-dolls
obsidian-general-to-import/256283035017171507.md,diy-scarf,clothing-costume|sewing
obsidian-general-to-import/256283035017171507.md,costura-diy,sewing
obsidian-general-to-import/256283035017171514.md,coaster-fabric,interiors
obsidian-general-to-import/256283035017171514.md,embroidery-napkins,embroidery
obsidian-general-to-import/256283035017171514.md,hand-embroidery-patterns-flowers,embroidery
obsidian-general-to-import/256283035017171514.md,hand-embroidery-flowers,embroidery
obsidian-general-to-import/256283035017171514.md,embroidery-bags,embroidery
obsidian-general-to-import/256283035017171514.md,brazilian-embroidery,embroidery
obsidian-general-to-import/256283035017171514.md,embroidered-napkins,embroidery
obsidian-general-to-import/256283035017171514.md,handwork-embroidery-design,embroidery
obsidian-general-to-import/256283035017171522.md,embroidery-doodles,embroidery
obsidian-general-to-import/256283035017171522.md,brazilian-embroidery,embroidery
obsidian-general-to-import/256283035017171522.md,embroidery-stitching,embroidery
obsidian-general-to-import/256283035017171522.md,embroidery-craft,embroidery|craft
obsidian-general-to-import/256283035017171522.md,embroidery-inspiration,embroidery
obsidian-general-to-import/256283035017171522.md,ribbon-embroidery,embroidery
obsidian-general-to-import/256283035017171522.md,embroidery-cross,embroidery|cross-stitch
obsidian-general-to-import/256283035017171561.md,diy-clutch-purse,sewing
obsidian-general-to-import/256283035017171561.md,clutch-tutorial,sewing
obsidian-general-to-import/256283035017171561.md,diy-clutch,sewing
obsidian-general-to-import/256283035017171561.md,crafts-sewing-patterns,craft|sewing
obsidian-general-to-import/256283035017171561.md,diy-tote,sewing
obsidian-general-to-import/256283035017171561.md,sewing-bags,sewing
